topicID,workerID,docID,gold,label
20014,w6,clueweb09-en0003-30-20222,-1,2
20014,w6,clueweb09-en0002-83-28838,2,2
20014,w6,clueweb09-en0002-89-16639,-1,0
20014,w6,clueweb09-en0002-83-28842,-1,1
20014,w6,clueweb09-en0002-82-05496,-1,0
20014,w7,clueweb09-en0003-30-20222,-1,0
20014,w7,clueweb09-en0002-83-28838,2,1
20014,w7,clueweb09-en0002-89-16639,-1,0
20014,w7,clueweb09-en0002-83-28842,-1,1
20014,w7,clueweb09-en0002-82-05496,-1,1
20014,w1,clueweb09-en0003-44-26229,-1,1
20014,w1,clueweb09-en0004-26-28727,-1,1
20014,w1,clueweb09-en0003-55-00391,-1,1
20014,w1,clueweb09-en0007-64-05358,2,1
20014,w1,clueweb09-en0003-39-30480,-1,1
20014,w3,clueweb09-en0003-44-26229,-1,0
20014,w3,clueweb09-en0004-26-28727,-1,0
20014,w3,clueweb09-en0003-55-00391,-1,0
20014,w3,clueweb09-en0007-64-05358,2,2
20014,w3,clueweb09-en0003-39-30480,-1,2
20014,w6,clueweb09-en0003-44-26229,-1,1
20014,w6,clueweb09-en0004-26-28727,-1,0
20014,w6,clueweb09-en0003-55-00391,-1,0
20014,w6,clueweb09-en0007-64-05358,2,0
20014,w6,clueweb09-en0003-39-30480,-1,0
20014,w3,clueweb09-en0004-80-13077,-1,0
20014,w3,clueweb09-en0004-81-09062,-1,2
20014,w3,clueweb09-en0004-27-23982,-1,0
20014,w3,clueweb09-enwp00-47-25169,2,1
20014,w3,clueweb09-en0004-75-05990,-1,0
20014,w1,clueweb09-en0005-43-01511,-1,1
20014,w1,clueweb09-en0005-52-11719,-1,2
20014,w1,clueweb09-en0005-52-22441,-1,1
20014,w1,clueweb09-en0002-83-28834,2,2
20014,w1,clueweb09-en0005-67-43668,-1,1
20014,w3,clueweb09-en0005-43-01511,-1,2
20014,w3,clueweb09-en0005-52-11719,-1,2
20014,w3,clueweb09-en0005-52-22441,-1,1
20014,w3,clueweb09-en0002-83-28834,2,2
20014,w3,clueweb09-en0005-67-43668,-1,-2
20014,w6,clueweb09-en0005-43-01511,-1,1
20014,w6,clueweb09-en0005-52-11719,-1,1
20014,w6,clueweb09-en0005-52-22441,-1,1
20014,w6,clueweb09-en0002-83-28834,2,1
20014,w6,clueweb09-en0005-67-43668,-1,-2
20014,w1,clueweb09-en0005-76-26286,-1,1
20014,w1,clueweb09-en0005-97-21116,-1,1
20014,w1,clueweb09-en0009-33-7958,-2,-2
20014,w1,clueweb09-en0006-21-39122,-1,1
20014,w1,clueweb09-en0005-68-39594,-1,2
20014,w2,clueweb09-en0005-76-26286,-1,0
20014,w2,clueweb09-en0005-97-21116,-1,0
20014,w2,clueweb09-en0009-33-7958,-2,-2
20014,w2,clueweb09-en0006-21-39122,-1,1
20014,w2,clueweb09-en0005-68-39594,-1,1
20014,w3,clueweb09-en0005-76-26286,-1,0
20014,w3,clueweb09-en0005-97-21116,-1,1
20014,w3,clueweb09-en0009-33-7958,-2,-2
20014,w3,clueweb09-en0006-21-39122,-1,1
20014,w3,clueweb09-en0005-68-39594,-1,2
20014,w1,clueweb09-en0007-14-23121,-1,1
20014,w1,clueweb09-en0006-67-31155,-1,1
20014,w1,clueweb09-en0006-91-00664,-1,1
20014,w1,clueweb09-en0001-05-08174,2,1
20014,w1,clueweb09-en0006-58-12576,-1,1
20014,w3,clueweb09-en0007-14-23121,-1,0
20014,w3,clueweb09-en0006-67-31155,-1,2
20014,w3,clueweb09-en0006-91-00664,-1,2
20014,w3,clueweb09-en0001-05-08174,2,2
20014,w3,clueweb09-en0006-58-12576,-1,2
20014,w1,clueweb09-en0007-88-37239,-1,2
20014,w1,clueweb09-en0008-23-28819,-1,0
20014,w1,clueweb09-en0007-80-04468,-1,1
20014,w1,clueweb09-enwp02-21-13752,2,1
20014,w1,clueweb09-en0007-97-35140,-1,1
20014,w3,clueweb09-en0007-88-37239,-1,2
20014,w3,clueweb09-en0008-23-28819,-1,2
20014,w3,clueweb09-en0007-80-04468,-1,2
20014,w3,clueweb09-enwp02-21-13752,2,2
20014,w3,clueweb09-en0007-97-35140,-1,2
20014,w4,clueweb09-en0007-88-37239,-1,2
20014,w4,clueweb09-en0008-23-28819,-1,0
20014,w4,clueweb09-en0007-80-04468,-1,0
20014,w4,clueweb09-enwp02-21-13752,2,2
20014,w4,clueweb09-en0007-97-35140,-1,2
20014,w1,clueweb09-en0009-81-29144,-1,1
20014,w1,clueweb09-en0009-81-38121,-1,0
20014,w1,clueweb09-en0004-21-09263,2,1
20014,w1,clueweb09-en0008-90-06337,-1,1
20014,w1,clueweb09-en0009-90-33876,-1,1
20014,w3,clueweb09-en0009-81-29144,-1,0
20014,w3,clueweb09-en0009-81-38121,-1,1
20014,w3,clueweb09-en0004-21-09263,2,0
20014,w3,clueweb09-en0008-90-06337,-1,2
20014,w3,clueweb09-en0009-90-33876,-1,2
20014,w7,clueweb09-en0009-81-29144,-1,0
20014,w7,clueweb09-en0009-81-38121,-1,0
20014,w7,clueweb09-en0004-21-09263,2,1
20014,w7,clueweb09-en0008-90-06337,-1,0
20014,w7,clueweb09-en0009-90-33876,-1,1
20014,w1,clueweb09-en0011-93-04352,-1,1
20014,w1,clueweb09-en0011-73-20346,-1,2
20014,w1,clueweb09-en0010-91-10712,-1,2
20014,w1,clueweb09-en0011-38-24980,-1,2
20014,w1,clueweb09-en0001-05-15944,2,1
20014,w3,clueweb09-en0011-93-04352,-1,1
20014,w3,clueweb09-en0011-73-20346,-1,0
20014,w3,clueweb09-en0010-91-10712,-1,0
20014,w3,clueweb09-en0011-38-24980,-1,1
20014,w3,clueweb09-en0001-05-15944,2,0
20014,w6,clueweb09-en0011-93-04352,-1,2
20014,w6,clueweb09-en0011-73-20346,-1,1
20014,w6,clueweb09-en0010-91-10712,-1,1
20014,w6,clueweb09-en0011-38-24980,-1,1
20014,w6,clueweb09-en0001-05-15944,2,0
20014,w4,clueweb09-en0011-93-04352,-1,2
20014,w4,clueweb09-en0011-73-20346,-1,2
20014,w4,clueweb09-en0010-91-10712,-1,2
20014,w4,clueweb09-en0011-38-24980,-1,2
20014,w4,clueweb09-en0001-05-15944,2,2
20014,w7,clueweb09-en0011-93-04352,-1,0
20014,w7,clueweb09-en0011-73-20346,-1,1
20014,w7,clueweb09-en0010-91-10712,-1,0
20014,w7,clueweb09-en0011-38-24980,-1,0
20014,w7,clueweb09-en0001-05-15944,2,0
20014,w1,clueweb09-en0016-50-07473,-1,1
20014,w1,clueweb09-en0013-33-23025,-1,1
20014,w1,clueweb09-en0016-50-07472,-1,1
20014,w1,clueweb09-en0009-33-8319,-2,-2
20014,w1,clueweb09-en0012-19-03792,-1,1
20014,w2,clueweb09-en0016-50-07473,-1,1
20014,w2,clueweb09-en0013-33-23025,-1,0
20014,w2,clueweb09-en0016-50-07472,-1,1
20014,w2,clueweb09-en0009-33-8319,-2,-2
20014,w2,clueweb09-en0012-19-03792,-1,1
20014,w3,clueweb09-en0016-50-07473,-1,0
20014,w3,clueweb09-en0013-33-23025,-1,0
20014,w3,clueweb09-en0016-50-07472,-1,1
20014,w3,clueweb09-en0009-33-8319,-2,-2
20014,w3,clueweb09-en0012-19-03792,-1,0
20014,w1,clueweb09-en0016-50-07490,-1,1
20014,w1,clueweb09-en0016-50-07497,-1,1
20014,w1,clueweb09-enwp01-54-21034,2,1
20014,w1,clueweb09-en0016-50-07489,-1,1
20014,w2,clueweb09-en0016-50-07490,-1,1
20014,w2,clueweb09-en0016-50-07497,-1,1
20014,w2,clueweb09-enwp01-54-21034,2,1
20014,w2,clueweb09-en0016-50-07489,-1,1
20014,w2,clueweb09-en0016-50-07500,-1,1
20014,w3,clueweb09-en0016-50-07490,-1,1
20014,w3,clueweb09-en0016-50-07497,-1,1
20014,w3,clueweb09-enwp01-54-21034,2,2
20014,w3,clueweb09-en0016-50-07489,-1,2
20014,w3,clueweb09-en0016-50-07500,-1,2
20014,w6,clueweb09-en0016-50-07490,-1,1
20014,w6,clueweb09-en0016-50-07497,-1,1
20014,w6,clueweb09-enwp01-54-21034,2,1
20014,w6,clueweb09-en0016-50-07489,-1,1
20014,w6,clueweb09-en0016-50-07500,-1,1
20014,w7,clueweb09-en0016-50-07490,-1,0
20014,w7,clueweb09-en0016-50-07497,-1,0
20014,w7,clueweb09-enwp01-54-21034,2,1
20014,w7,clueweb09-en0016-50-07489,-1,1
20014,w7,clueweb09-en0016-50-07500,-1,1
20014,w2,clueweb09-enwp00-68-15168,2,1
20014,w2,clueweb09-en0021-11-26021,-1,1
20014,w2,clueweb09-en0018-47-27737,-1,0
20014,w2,clueweb09-en0027-70-20887,-1,0
20014,w2,clueweb09-en0016-50-07511,-1,0
20014,w3,clueweb09-enwp00-68-15168,2,1
20014,w3,clueweb09-en0021-11-26021,-1,2
20014,w3,clueweb09-en0018-47-27737,-1,1
20014,w3,clueweb09-en0027-70-20887,-1,1
20014,w3,clueweb09-en0016-50-07511,-1,0
20014,w4,clueweb09-enwp00-68-15168,2,2
20014,w4,clueweb09-en0021-11-26021,-1,2
20014,w4,clueweb09-en0018-47-27737,-1,1
20014,w4,clueweb09-en0027-70-20887,-1,1
20014,w4,clueweb09-en0016-50-07511,-1,1
20014,w1,clueweb09-en0029-26-07986,-1,1
20014,w1,clueweb09-en0030-49-09848,-1,1
20014,w1,clueweb09-en0028-46-07187,-1,1
20014,w1,clueweb09-enwp00-86-13752,2,1
20014,w1,clueweb09-en0028-39-06513,-1,1
20014,w2,clueweb09-en0029-26-07986,-1,0
20014,w2,clueweb09-en0030-49-09848,-1,1
20014,w2,clueweb09-en0028-46-07187,-1,0
20014,w2,clueweb09-enwp00-86-13752,2,1
20014,w2,clueweb09-en0028-39-06513,-1,1
20014,w3,clueweb09-en0029-26-07986,-1,0
20014,w3,clueweb09-en0030-49-09848,-1,0
20014,w3,clueweb09-en0028-46-07187,-1,0
20014,w3,clueweb09-enwp00-86-13752,2,0
20014,w1,clueweb09-en0030-49-09867,-1,1
20014,w1,clueweb09-en0030-49-09872,-1,1
20014,w1,clueweb09-en0030-49-09873,-1,1
20014,w1,clueweb09-enwp01-35-12260,2,1
20014,w1,clueweb09-en0030-49-09849,-1,1
20014,w3,clueweb09-en0030-49-09867,-1,2
20014,w3,clueweb09-en0030-49-09872,-1,2
20014,w3,clueweb09-en0030-49-09873,-1,2
20014,w3,clueweb09-enwp01-35-12260,2,2
20014,w3,clueweb09-en0030-49-09849,-1,2
20014,w7,clueweb09-en0030-49-09867,-1,1
20014,w7,clueweb09-en0030-49-09872,-1,1
20014,w7,clueweb09-en0030-49-09873,-1,1
20014,w7,clueweb09-enwp01-35-12260,2,1
20014,w7,clueweb09-en0030-49-09849,-1,1
20014,w3,clueweb09-en0030-49-09947,-1,2
20014,w3,clueweb09-en0043-47-02585,-1,1
20014,w3,clueweb09-en0042-20-25546,-1,0
20014,w3,clueweb09-en0030-49-09925,-1,1
20014,w3,clueweb09-en0009-33-3705,-2,-2
20014,w4,clueweb09-en0030-49-09947,-1,2
20014,w4,clueweb09-en0043-47-02585,-1,0
20014,w4,clueweb09-en0042-20-25546,-1,1
20014,w4,clueweb09-en0030-49-09925,-1,2
20014,w4,clueweb09-en0009-33-3705,-2,-2
20014,w1,clueweb09-en0049-12-00482,-1,2
20014,w1,clueweb09-en0044-91-16209,-1,1
20014,w1,clueweb09-en0044-91-16206,-1,1
20014,w1,clueweb09-en0045-36-22225,-1,1
20014,w1,clueweb09-enwp01-90-19908,2,1
20014,w3,clueweb09-en0049-12-00482,-1,2
20014,w3,clueweb09-en0044-91-16209,-1,2
20014,w3,clueweb09-en0044-91-16206,-1,2
20014,w3,clueweb09-en0045-36-22225,-1,1
20014,w3,clueweb09-enwp01-90-19908,2,1
20014,w6,clueweb09-en0049-12-00482,-1,2
20014,w6,clueweb09-en0044-91-16209,-1,2
20014,w6,clueweb09-en0044-91-16206,-1,2
20014,w6,clueweb09-en0045-36-22225,-1,2
20014,w6,clueweb09-enwp01-90-19908,2,2
20014,w7,clueweb09-en0049-12-00482,-1,1
20014,w7,clueweb09-en0044-91-16209,-1,1
20014,w7,clueweb09-en0044-91-16206,-1,1
20014,w7,clueweb09-en0045-36-22225,-1,0
20014,w7,clueweb09-enwp01-90-19908,2,1
20014,w1,clueweb09-en0055-48-12998,-1,1
20014,w1,clueweb09-en0049-78-32149,-1,1
20014,w1,clueweb09-en0009-26-15066,2,1
20014,w1,clueweb09-en0050-08-02391,-1,1
20014,w1,clueweb09-en0057-03-04310,-1,1
20014,w3,clueweb09-en0055-48-12998,-1,1
20014,w3,clueweb09-en0049-78-32149,-1,1
20014,w3,clueweb09-en0009-26-15066,2,2
20014,w3,clueweb09-en0050-08-02391,-1,-2
20014,w3,clueweb09-en0057-03-04310,-1,-2
20014,w4,clueweb09-en0055-48-12998,-1,2
20014,w4,clueweb09-en0049-78-32149,-1,1
20014,w4,clueweb09-en0009-26-15066,2,2
20014,w4,clueweb09-en0050-08-02391,-1,0
20014,w4,clueweb09-en0057-03-04310,-1,2
20014,w2,clueweb09-en0058-81-17310,-1,-2
20014,w2,clueweb09-en0062-67-35523,-1,0
20014,w2,clueweb09-en0063-08-35009,-1,0
20014,w2,clueweb09-en0063-95-17836,-1,1
20014,w2,clueweb09-enwp02-05-02568,2,1
20014,w3,clueweb09-en0058-81-17310,-1,0
20014,w3,clueweb09-en0062-67-35523,-1,0
20014,w3,clueweb09-en0063-08-35009,-1,0
20014,w3,clueweb09-en0063-95-17836,-1,0
20014,w3,clueweb09-enwp02-05-02568,2,1
20014,w4,clueweb09-en0058-81-17310,-1,2
20014,w4,clueweb09-en0062-67-35523,-1,2
20014,w4,clueweb09-en0063-08-35009,-1,2
20014,w4,clueweb09-en0063-95-17836,-1,0
20014,w4,clueweb09-enwp02-05-02568,2,2
20014,w2,clueweb09-enwp00-48-24822,2,1
20014,w2,clueweb09-en0077-87-03814,-1,2
20014,w2,clueweb09-en0067-21-19556,-1,0
20014,w2,clueweb09-en0077-71-32164,-1,0
20014,w2,clueweb09-en0063-95-17837,-1,0
20014,w3,clueweb09-enwp00-48-24822,2,1
20014,w3,clueweb09-en0077-87-03814,-1,0
20014,w3,clueweb09-en0067-21-19556,-1,0
20014,w3,clueweb09-en0077-71-32164,-1,0
20014,w3,clueweb09-en0063-95-17837,-1,0
20014,w1,clueweb09-en0009-33-5655,-2,-2
20014,w1,clueweb09-en0086-36-18733,-1,2
20014,w1,clueweb09-en0092-05-19914,-1,1
20014,w1,clueweb09-en0085-03-04193,-1,1
20014,w1,clueweb09-en0101-75-16371,-1,1
20014,w2,clueweb09-en0009-33-5655,-2,-2
20014,w2,clueweb09-en0086-36-18733,-1,1
20014,w2,clueweb09-en0092-05-19914,-1,1
20014,w2,clueweb09-en0085-03-04193,-1,1
20014,w2,clueweb09-en0101-75-16371,-1,0
20014,w1,clueweb09-enwp00-68-00450,2,1
20014,w1,clueweb09-en0104-85-35764,-1,1
20014,w1,clueweb09-en0113-09-25297,-1,1
20014,w1,clueweb09-en0104-85-35765,-1,1
20014,w1,clueweb09-en0110-85-14593,-1,1
20014,w3,clueweb09-enwp00-68-00450,2,1
20014,w3,clueweb09-en0104-85-35764,-1,0
20014,w3,clueweb09-en0113-09-25297,-1,1
20014,w3,clueweb09-en0104-85-35765,-1,0
20014,w3,clueweb09-en0110-85-14593,-1,0
20014,w7,clueweb09-enwp00-68-00450,2,1
20014,w7,clueweb09-en0104-85-35764,-1,0
20014,w7,clueweb09-en0113-09-25297,-1,0
20014,w7,clueweb09-en0104-85-35765,-1,1
20014,w7,clueweb09-en0110-85-14593,-1,1
20014,w2,clueweb09-en0004-21-09258,2,0
20014,w2,clueweb09-enwp00-28-19782,-1,1
20014,w2,clueweb09-enwp00-22-03366,-1,1
20014,w2,clueweb09-en0131-13-37480,-1,1
20014,w2,clueweb09-enwp00-08-08051,-1,1
20014,w3,clueweb09-en0004-21-09258,2,1
20014,w3,clueweb09-enwp00-28-19782,-1,2
20014,w3,clueweb09-enwp00-22-03366,-1,2
20014,w3,clueweb09-en0131-13-37480,-1,0
20014,w3,clueweb09-enwp00-08-08051,-1,0
20014,w6,clueweb09-en0004-21-09258,2,0
20014,w6,clueweb09-enwp00-28-19782,-1,2
20014,w6,clueweb09-enwp00-22-03366,-1,2
20014,w6,clueweb09-en0131-13-37480,-1,0
20014,w6,clueweb09-enwp00-08-08051,-1,0
20014,w7,clueweb09-en0004-21-09258,2,-2
20014,w7,clueweb09-enwp00-28-19782,-1,1
20014,w7,clueweb09-enwp00-22-03366,-1,1
20014,w7,clueweb09-en0131-13-37480,-1,0
20014,w7,clueweb09-enwp00-08-08051,-1,0
20014,w1,clueweb09-enwp03-06-05773,-1,1
20014,w1,clueweb09-enwp01-33-08606,-1,1
20014,w1,clueweb09-enwp03-13-16798,-1,1
20014,w1,clueweb09-enwp03-19-05881,-1,0
20014,w1,clueweb09-en0000-37-12486,2,1
20014,w3,clueweb09-enwp03-06-05773,-1,0
20014,w3,clueweb09-enwp01-33-08606,-1,2
20014,w3,clueweb09-enwp03-13-16798,-1,2
20014,w3,clueweb09-enwp03-19-05881,-1,0
20014,w3,clueweb09-en0000-37-12486,2,0
20014,w6,clueweb09-enwp03-06-05773,-1,0
20014,w6,clueweb09-enwp01-33-08606,-1,2
20014,w6,clueweb09-enwp03-13-16798,-1,2
20014,w6,clueweb09-enwp03-19-05881,-1,2
20014,w6,clueweb09-en0000-37-12486,2,0
20014,w7,clueweb09-enwp03-06-05773,-1,1
20014,w7,clueweb09-enwp01-33-08606,-1,1
20014,w7,clueweb09-enwp03-13-16798,-1,1
20014,w7,clueweb09-enwp03-19-05881,-1,1
20014,w7,clueweb09-en0000-37-12486,2,1
20014,w1,clueweb09-enwp00-16-18468,2,0
20014,w1,clueweb09-enwp03-33-05068,-1,1
20014,w1,clueweb09-enwp03-38-17693,-1,1
20014,w1,clueweb09-enwp03-21-05168,-1,1
20014,w1,clueweb09-en0009-33-5110,-2,-2
20014,w3,clueweb09-enwp00-16-18468,2,1
20014,w3,clueweb09-enwp03-33-05068,-1,1
20014,w3,clueweb09-enwp03-38-17693,-1,0
20014,w3,clueweb09-enwp03-21-05168,-1,1
20014,w3,clueweb09-en0009-33-5110,-2,-2
20014,w6,clueweb09-enwp00-16-18468,2,1
20014,w6,clueweb09-enwp03-33-05068,-1,2
20014,w6,clueweb09-enwp03-38-17693,-1,0
20014,w6,clueweb09-enwp03-21-05168,-1,2
20014,w6,clueweb09-en0009-33-5110,-2,-2
20014,w7,clueweb09-enwp00-16-18468,2,1
20014,w7,clueweb09-enwp03-33-05068,-1,1
20014,w7,clueweb09-enwp03-38-17693,-1,1
20014,w7,clueweb09-enwp03-21-05168,-1,1
20014,w7,clueweb09-en0009-33-5110,-2,-2
20016,w1,clueweb09-en0005-88-21628,2,2
20016,w1,clueweb09-en0000-52-11119,-1,1
20016,w1,clueweb09-en0000-73-11711,-1,2
20016,w1,clueweb09-en0000-01-16782,-1,1
20016,w1,clueweb09-en0000-01-12081,-1,1
20016,w3,clueweb09-en0005-88-21628,2,0
20016,w3,clueweb09-en0000-52-11119,-1,0
20016,w3,clueweb09-en0000-73-11711,-1,0
20016,w3,clueweb09-en0000-01-16782,-1,0
20016,w3,clueweb09-en0000-01-12081,-1,0
20016,w6,clueweb09-en0005-88-21628,2,1
20016,w6,clueweb09-en0000-52-11119,-1,1
20016,w6,clueweb09-en0000-73-11711,-1,0
20016,w6,clueweb09-en0000-01-16782,-1,1
20016,w6,clueweb09-en0000-01-12081,-1,0
20016,w7,clueweb09-en0005-88-21628,2,1
20016,w7,clueweb09-en0000-52-11119,-1,0
20016,w7,clueweb09-en0000-73-11711,-1,1
20016,w7,clueweb09-en0000-01-16782,-1,0
20016,w7,clueweb09-en0000-01-12081,-1,1
20016,w1,clueweb09-en0001-44-25096,-1,1
20016,w1,clueweb09-en0005-88-21682,2,1
20016,w1,clueweb09-en0000-74-10151,-1,0
20016,w1,clueweb09-en0001-96-12000,-1,0
20016,w1,clueweb09-en0002-17-25197,-1,0
20016,w3,clueweb09-en0001-44-25096,-1,0
20016,w3,clueweb09-en0005-88-21682,2,0
20016,w3,clueweb09-en0000-74-10151,-1,0
20016,w3,clueweb09-en0001-96-12000,-1,0
20016,w3,clueweb09-en0002-17-25197,-1,0
20016,w4,clueweb09-en0001-44-25096,-1,-2
20016,w4,clueweb09-en0005-88-21682,2,-2
20016,w4,clueweb09-en0000-74-10151,-1,0
20016,w4,clueweb09-en0001-96-12000,-1,0
20016,w4,clueweb09-en0002-17-25197,-1,0
20016,w3,clueweb09-en0002-91-08230,-1,1
20016,w3,clueweb09-en0005-88-21592,2,1
20016,w3,clueweb09-en0002-83-34842,-1,1
20016,w3,clueweb09-en0002-33-30439,-1,0
20016,w3,clueweb09-en0003-09-25769,-1,1
20016,w7,clueweb09-en0002-91-08230,-1,0
20016,w7,clueweb09-en0005-88-21592,2,1
20016,w7,clueweb09-en0002-83-34842,-1,0
20016,w7,clueweb09-en0002-33-30439,-1,1
20016,w7,clueweb09-en0003-09-25769,-1,0
20016,w1,clueweb09-en0004-05-24523,-1,1
20016,w1,clueweb09-en0004-24-28132,-1,1
20016,w1,clueweb09-en0003-80-00502,-1,1
20016,w1,clueweb09-en0005-88-21681,2,2
20016,w1,clueweb09-en0004-24-28126,-1,1
20016,w2,clueweb09-en0004-05-24523,-1,0
20016,w2,clueweb09-en0004-24-28132,-1,0
20016,w2,clueweb09-en0003-80-00502,-1,0
20016,w2,clueweb09-en0005-88-21681,2,1
20016,w2,clueweb09-en0004-24-28126,-1,0
20016,w3,clueweb09-en0004-05-24523,-1,1
20016,w3,clueweb09-en0004-24-28132,-1,0
20016,w3,clueweb09-en0003-80-00502,-1,2
20016,w3,clueweb09-en0005-88-21681,2,1
20016,w3,clueweb09-en0004-24-28126,-1,0
20016,w6,clueweb09-en0004-05-24523,-1,0
20016,w6,clueweb09-en0004-24-28132,-1,0
20016,w6,clueweb09-en0003-80-00502,-1,2
20016,w6,clueweb09-en0005-88-21681,2,1
20016,w6,clueweb09-en0004-24-28126,-1,0
20016,w3,clueweb09-en0004-97-16193,-1,2
20016,w3,clueweb09-en0004-85-17327,-1,2
20016,w3,clueweb09-en0004-35-04638,-1,0
20016,w3,clueweb09-en0009-33-6147,-2,-2
20016,w3,clueweb09-en0004-85-17326,-1,-2
20016,w1,clueweb09-en0005-88-21622,-1,1
20016,w1,clueweb09-en0005-88-21564,-1,0
20016,w1,clueweb09-en0005-88-21608,-1,1
20016,w1,clueweb09-en0000-04-14301,2,1
20016,w1,clueweb09-en0005-88-21549,-1,2
20016,w3,clueweb09-en0005-88-21622,-1,1
20016,w3,clueweb09-en0005-88-21564,-1,1
20016,w3,clueweb09-en0005-88-21608,-1,0
20016,w3,clueweb09-en0000-04-14301,2,0
20016,w3,clueweb09-en0005-88-21549,-1,1
20016,w6,clueweb09-en0005-88-21622,-1,1
20016,w6,clueweb09-en0005-88-21564,-1,2
20016,w6,clueweb09-en0005-88-21608,-1,0
20016,w6,clueweb09-en0000-04-14301,2,0
20016,w6,clueweb09-en0005-88-21549,-1,1
20016,w1,clueweb09-en0006-02-39678,-1,2
20016,w1,clueweb09-en0003-27-19897,2,2
20016,w1,clueweb09-en0006-06-12370,-1,2
20016,w1,clueweb09-en0005-88-21678,-1,1
20016,w1,clueweb09-en0006-06-12397,-1,2
20016,w3,clueweb09-en0006-02-39678,-1,2
20016,w3,clueweb09-en0003-27-19897,2,2
20016,w3,clueweb09-en0006-06-12370,-1,1
20016,w3,clueweb09-en0005-88-21678,-1,0
20016,w3,clueweb09-en0006-06-12397,-1,1
20016,w6,clueweb09-en0006-02-39678,-1,2
20016,w6,clueweb09-en0003-27-19897,2,2
20016,w6,clueweb09-en0006-06-12370,-1,2
20016,w6,clueweb09-en0005-88-21678,-1,2
20016,w6,clueweb09-en0006-06-12397,-1,2
20016,w7,clueweb09-en0006-02-39678,-1,1
20016,w7,clueweb09-en0003-27-19897,2,2
20016,w7,clueweb09-en0006-06-12370,-1,1
20016,w7,clueweb09-en0005-88-21678,-1,1
20016,w7,clueweb09-en0006-06-12397,-1,2
20016,w3,clueweb09-en0005-88-21609,2,0
20016,w3,clueweb09-en0006-06-12420,-1,0
20016,w3,clueweb09-en0006-06-12415,-1,2
20016,w3,clueweb09-en0006-06-12426,-1,0
20016,w3,clueweb09-en0006-06-12407,-1,1
20016,w6,clueweb09-en0005-88-21609,2,0
20016,w6,clueweb09-en0006-06-12420,-1,1
20016,w6,clueweb09-en0006-06-12415,-1,1
20016,w6,clueweb09-en0006-06-12426,-1,0
20016,w6,clueweb09-en0006-06-12407,-1,1
20016,w4,clueweb09-en0005-88-21609,2,0
20016,w4,clueweb09-en0006-06-12420,-1,2
20016,w4,clueweb09-en0006-06-12415,-1,2
20016,w4,clueweb09-en0006-06-12426,-1,-2
20016,w4,clueweb09-en0006-06-12407,-1,2
20016,w7,clueweb09-en0005-88-21609,2,1
20016,w7,clueweb09-en0006-06-12420,-1,1
20016,w7,clueweb09-en0006-06-12415,-1,1
20016,w7,clueweb09-en0006-06-12426,-1,-2
20016,w7,clueweb09-en0006-06-12407,-1,1
20016,w3,clueweb09-en0006-06-12428,-1,1
20016,w3,clueweb09-en0006-02-39695,2,1
20016,w3,clueweb09-en0006-51-19715,-1,2
20016,w3,clueweb09-en0006-06-12431,-1,0
20016,w3,clueweb09-en0006-06-12429,-1,1
20016,w6,clueweb09-en0006-06-12428,-1,1
20016,w6,clueweb09-en0006-02-39695,2,1
20016,w6,clueweb09-en0006-51-19715,-1,2
20016,w6,clueweb09-en0006-06-12431,-1,0
20016,w6,clueweb09-en0006-06-12429,-1,1
20016,w4,clueweb09-en0006-06-12428,-1,2
20016,w4,clueweb09-en0006-02-39695,2,2
20016,w4,clueweb09-en0006-51-19715,-1,2
20016,w4,clueweb09-en0006-06-12431,-1,-2
20016,w4,clueweb09-en0006-06-12429,-1,2
20016,w3,clueweb09-en0008-50-05088,-1,2
20016,w3,clueweb09-en0008-40-29014,-1,1
20016,w3,clueweb09-en0007-72-07432,-1,0
20016,w3,clueweb09-en0009-33-5366,-2,-2
20016,w3,clueweb09-en0007-57-39571,-1,0
20016,w6,clueweb09-en0008-50-05088,-1,2
20016,w6,clueweb09-en0008-40-29014,-1,0
20016,w6,clueweb09-en0007-72-07432,-1,0
20016,w6,clueweb09-en0009-33-5366,-2,-2
20016,w6,clueweb09-en0007-57-39571,-1,0
20016,w1,clueweb09-en0008-73-07535,-1,0
20016,w1,clueweb09-en0005-88-21650,2,1
20016,w1,clueweb09-en0009-16-21186,-1,0
20016,w1,clueweb09-en0008-83-28350,-1,1
20016,w1,clueweb09-en0008-88-29620,-1,0
20016,w3,clueweb09-en0008-73-07535,-1,0
20016,w3,clueweb09-en0005-88-21650,2,0
20016,w3,clueweb09-en0009-16-21186,-1,1
20016,w3,clueweb09-en0008-83-28350,-1,0
20016,w3,clueweb09-en0008-88-29620,-1,1
20016,w4,clueweb09-en0008-73-07535,-1,0
20016,w4,clueweb09-en0005-88-21650,2,-2
20016,w4,clueweb09-en0009-16-21186,-1,0
20016,w4,clueweb09-en0008-83-28350,-1,1
20016,w4,clueweb09-en0008-88-29620,-1,0
20016,w7,clueweb09-en0008-73-07535,-1,0
20016,w7,clueweb09-en0005-88-21650,2,1
20016,w7,clueweb09-en0009-16-21186,-1,-2
20016,w7,clueweb09-en0008-83-28350,-1,1
20016,w7,clueweb09-en0008-88-29620,-1,0
20016,w1,clueweb09-en0009-52-37127,-1,0
20016,w1,clueweb09-en0009-52-37239,-1,0
20016,w1,clueweb09-en0010-09-15570,-1,0
20016,w1,clueweb09-en0000-63-25474,2,1
